case_key,case_id,case_name,guide_id,guide_title,snapshots_count,first_seen_snapshot_timestamp,last_seen_snapshot_timestamp,citation_variants_count
apps:152/04,152/04,Yefimenko v. Russia,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:59620/14,59620/14,Yunusova and Yunusov v. Azerbaijan,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:4299/03,4299/03,Yuri Illarionovitch Shchokin v. Ukraine,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:28973/11,28973/11,Z.H. v. Hungary,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:15351/03,15351/03,Zarzycki v. Poland,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:5386/10,5386/10,Zayidov v. Azerbaijan (no. 2),7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:34015/07,34015/07,Zherdev v. Ukraine,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:24069/03,24069/03,Öcalan v. Turkey (no. 2),7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:46221/99,46221/99,Öcalan v. Turkey [GC],7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:7715/02,7715/02,Özgül v. Turkey (dec.),7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:36331/20,36331/20,Ünsal and Timtik v. Turkey (dec.),7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:22205/13,22205/13,Čalovskis v. Latvia,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:49905/08,49905/08,Čačko v. Slovakia,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:29660/03,29660/03,Štitić v. Croatia,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:5903/10|6003/10|6544/10,5903/10|6003/10|6544/10,Štrucl and Others v. Slovenia,7ff3d5fc46dd,Prisoners' rights,4,20230923174222,20240928174327,1
apps:7144/15,7144/15,A and B v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:12482/21,12482/21,A and B v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25133/20|31856/20,25133/20|31856/20,A and Others v. Iceland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25579/05,25579/05,"A, B and C v. Ireland [GC]",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:30808/11,30808/11,"A, B and C v. Latvia",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:70896/17,70896/17,A. I. v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:a v the united kingdom::1998,,A. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:8000/08,8000/08,A.A. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:11593/12,11593/12,A.B. and Others v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:28680/06,28680/06,A.D. and O.D. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:53891/20,53891/20,A.E. v. Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:13344/20,13344/20,A.L. v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:24587/12,24587/12,A.M. and Others v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:47220/19,47220/19,A.M. and Others v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:2151/10,2151/10,A.M.M. v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:41086/12,41086/12,A.P. v. the Republic of Moldova,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:22338/15,22338/15,A.R. and L.R. v. Switzerland (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:58271/10,58271/10,A.Ş. v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:15379/16,15379/16,Abdi Ibrahim v. Norway [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25794/13|28151/13,25794/13|28151/13,Abdullahi Elmi and Aweys Abubakar v. Malta,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:54729/00,54729/00,Adamkiewicz v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1828/18,1828/18,Afiri and Biddarri v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:7075/10,7075/10,Ageyevy v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:36475/10,36475/10,Agit Demir v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:43563/08,43563/08,Aktas v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:40385/06,40385/06,Ali v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:20578/07,20578/07,Anayo v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:24109/07,24109/07,Asiye Genç v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:52502/07,52502/07,Aune v. Norway,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1585/09,1585/09,Avilkina and Others v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:65583/13|70106/13,65583/13|70106/13,Azizov and Novruzlu v. Azerbaijan,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:36337/97|35974/97,36337/97|35974/97,B. and P. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:36328/20,36328/20,B. v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:18734/09|9424/11,18734/09|9424/11,B.B. and F.B. v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:17678/91,17678/91,B.N. and S.N. v. Sweden,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:37931/15,37931/15,Barnea and Caldararu v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:67667/09,67667/09,Bayev and Others v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:14308/08,14308/08,Bayrak v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:948/12,948/12,Berisha v. Switzerland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:berrehab v the netherlands::1988,,Berrehab v. the Netherlands,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:24228/18,24228/18,Biba v. Albania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:46342/19,46342/19,Bierski v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:23685/14,23685/14,Bilalova and Others v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:75157/14,75157/14,Bistieva and Others v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:54443/10,54443/10,Blaga v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:47152/06,47152/06,Blokhin v. Russia [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:46401/08,46401/08,Blyudik v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:13812/09,13812/09,Bogomolova v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:35532/12,35532/12,Bondavalli v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:23380/09,23380/09,Bouyid v. Belgium [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29569/95,29569/95,Buscemi v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:47196/21,47196/21,C v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:80117/17,80117/17,C. v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:26692/05,26692/05,C.A.S. and C.S. v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29775/18|29693/19,29775/18|29693/19,C.E. and Others v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:67724/09,67724/09,C.N. and v. v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:300/11,300/11,C.P. v. the United Kingdom (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:campbell and cosans v the united kingdom::1982,,Campbell and Cosans v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:case relating to certain aspects of the laws on the use of languages in education in belgiumbelgian linguistic case merits::1968,,"Case ""relating to certain aspects of the laws on the use of languages in education in Belgium""(""Belgian linguistic case"") (merits)",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:43370/04,43370/04,"Catan and others v. Moldova and Russia, [GC]",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:68884/13,68884/13,Cincimino v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:costello-roberts v the united kingdom::1993,,Costello-Roberts v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:77/07,77/07,Cusan and Fazzo v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25781/94,25781/94,Cyprus v. Turkey [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:3891/19,3891/19,Cînța v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:11288/18,11288/18,D v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:57325/00,57325/00,D.H. and Others v. the Czech Republic [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:23022/13,23022/13,D.M.D. v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:28627/95,28627/95,Dabhi v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:5797/17,5797/17,Darboe and Camara v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:38144/20,38144/20,Deltuva v. Lithuania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:69736/12,69736/12,Derenik Mkrtchyan and Gayane Mkrtchyan v. Armenia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:32250/08,32250/08,Diamante and Pelliccioni v. San Marino,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:66066/09,66066/09,Dinç and Çakır v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:27058/05,27058/05,Dogru v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:319/08,319/08,Dojan and Others v. Germany (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1223/12,1223/12,Dokukiny v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:doorson v the netherlands::1996,,Doorson v. the Netherlands,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29994/02,29994/02,Döner and Others v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:43546/02,43546/02,E.B. v. France [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:12471/20,12471/20,E.L. v. Lithuania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:53471/17,53471/17,E.M. and Others v. Norway,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:60281/11,60281/11,E.S. v. Romania and Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:8673/05|9733/05,8673/05|9733/05,Eberhard and M. v. Slovenia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:efstratiou v greece::1996,,Efstratiou v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:56971/10,56971/10,El Ghatet v. Switzerland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:11811/20|13550/20,11811/20|13550/20,Elmazova and Others v. North Macedonia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25735/94,25735/94,Elsholz v. Germany [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:eriksson v sweden::1989,,Eriksson v. Sweden,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29555/13,29555/13,F.O. v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:10233/83,10233/83,Family H. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:15472/02,15472/02,Folgerø and Others v. Norway [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16112/15,16112/15,Fröhlich v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:4633/15,4633/15,G.B. and Others v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16205/21,16205/21,G.K. v. Cyprus,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:59751/15,59751/15,G.L. v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:2171/14,2171/14,G.N. v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:3041/19,3041/19,G.T.B. v. Spain,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16143/10,16143/10,G.U. v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:18527/08,18527/08,Gamaleddyn v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:39793/17,39793/17,Gard and Others v. the United Kingdom (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:21424/16|45728/17,21424/16|45728/17,Gauvin-Fournis and Silliau v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:53124/09,53124/09,Genovese v. Malta,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29134/08,29134/08,Ghazal v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:43299/12,43299/12,Giorgioni v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:61827/00,61827/00,Glass v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:40031/98,40031/98,Gnahoré v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:33783/09,33783/09,Godelli v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:70337/01,70337/01,Güveç v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:32185/20,32185/20,H. v. the United Kingdom (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:19951/16,19951/16,H.A and Others v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:38967/17,38967/17,H.M. and Others v. Hungary,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16572/17,16572/17,Haddad v. Spain,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:45285/12,45285/12,Hadzhieva v. Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:handyside v the united kingdom::1976,,Handyside v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:43643/10,43643/10,Hanzelkovi v. the Czech Republic,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1480/16,1480/16,Hashemi and Others v. Azerbaijan,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:hoffmann v austria::1993,,Hoffmann v. Austria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:hokkanen v finland::1994,,Hokkanen v. Finland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:22909/10,22909/10,Hromadka and Hromadkova v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25960/13,25960/13,I.A.A. and Others v. the United Kingdom (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:15966/04,15966/04,I.G. and Others v. Slovakia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25426/20,25426/20,I.M. and Others v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:31021/08,31021/08,I.S. v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:19165/2,19165/2,I.S. v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:35582/15,35582/15,I.V.Ț. v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:31679/96,31679/96,Ignaccolo-Zenide v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:70879/11,70879/11,Ilya Lyapin v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:52924/09,52924/09,Ioan Pop and Others v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:34421/09,34421/09,J.M. v. Denmark,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:2822/16,2822/16,Jansen v. Norway,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:24865/94,24865/94,Jaramillo v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25463/08,25463/08,Jasvir Singh v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:12738/10,12738/10,Jeunesse v. the Netherlands [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:51188/99,51188/99,Jimenez Alonso and Jimenez Merino v. Spain (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:johansen v norway::1996,,Johansen v. Norway,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:10163/02,10163/02,Johansson v. Finland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:66015/17,66015/17,Jírová and Others v. the Czech Republic,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16313/10,16313/10,K. and T. v. Finland [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,2
apps:32407/13,32407/13,Kacper Nowakowski v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:15297/09,15297/09,Kanagaratnam and Others v. Belgium,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:31753/02,31753/02,Kaya v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:60444/08,60444/08,Kayak v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:keegan v ireland::1994,,Keegan v. Ireland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:31645/04,31645/04,Kervanci v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:12267/16,12267/16,Khan v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:27700/15,27700/15,Kilic v. Austria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
name:kjeldsen busk madsen and pedersen v denmark::1976,,"Kjeldsen, Busk Madsen and Pedersen v. Denmark",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16899/13,16899/13,Kocherov and Sergeyeva v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:35504/03,35504/03,Konrad v. Germany (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:7510/04,7510/04,Kontrovà v. Slovakia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1598/06,1598/06,Kopf and Liberda v. Austria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:39884/05,39884/05,Korneykova v. Ukraine,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:503/05,503/05,Kovač v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:42296/09,42296/09,Kovrov and Others v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:6110/03,6110/03,Kuptsov and Kuptsova v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:3401/07,3401/07,Kurier Zeitungsverlag und Druckerei GmbH v. Austria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:62903/15,62903/15,Kurt v. Austria [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:46544/99,46544/99,Kutzner v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:30814/06,30814/06,Lautsi and Others v. Italy [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:7973/10,7973/10,Lavida and Others v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16153/03,16153/03,Lazarev and Lazarev v. Russia (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:25289/94,25289/94,Lee v. the United Kingdom [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:30306/13,30306/13,Leon Madrid v. Spain,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:77180/11,77180/11,Leonov v. Russia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:19844/92,19844/92,Leuffen v. Germany,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:44774/98,44774/98,Leyla Şahin v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:5434/17,5434/17,Liebscher v. Austria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:59227/12,59227/12,Loste v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:10161/13,10161/13,M. and M. v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:61495/11,61495/11,M. G. C. v. Romania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:42821/18,42821/18,M. v. France (dec.),8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:45901/05|40146/06,45901/05|40146/06,M.A.K. and R.K. v. the United Kingdom,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:39272/98,39272/98,M.C. v. Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:57035/18,57035/18,M.D. and A.D. v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:6406/21,6406/21,M.G. v. Lithuania,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:15670/18|43115/18,15670/18|43115/18,M.H. and Others v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:10940/17|15977/17,10940/17|15977/17,M.H. and S.B. v. Hungary,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:73247/14,73247/14,M.H. v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:51312/16,51312/16,M.K. v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:22457/08,22457/08,M.P. and Others v. Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:22105/18,22105/18,M.T. and Others v. Sweden,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:61435/19,61435/19,Macatė v. Lithuania [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:4824/06|15512/08,4824/06|15512/08,Macready v. the Czech Republic,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:10290/13,10290/13,Mahamed Jama v. Malta,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:28623/12,28623/12,Malec v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:35985/09,35985/09,Martin v. Estonia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:1638/03,1638/03,Maslov v. Austria [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:39388/05,39388/05,Maumousseau and Washington v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:37991/12,37991/12,Memlika v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:65192/11,65192/11,Mennesson v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:53176/99,53176/99,Mikulić v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:26879/17,26879/17,Minasian and Others v. the Republic of Moldova,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:20949/21,20949/21,Mitrevska v. North Macedonia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:70586/11,70586/11,Mohamad v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:71099/01,71099/01,Monory v. Romania and Hungary,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:16318/07,16318/07,Moretti and Benedetti v. Italy,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:9347/14,9347/14,Moustahi v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:13178/03,13178/03,Mubilanzila Mayeka and Kaniki Mitunga v. Belgium,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:52701/09,52701/09,Mugenzi v. France,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:41442/07,41442/07,"Muskhadzhiyeva and Others v. Belgium, 41442/07",8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:29518/10,29518/10,N.B. v. Slovakia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:40591/11,40591/11,N.Ç. v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:36908/13,36908/13,N.Š. v. Croatia,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:20817/04,20817/04,Nart v. Turkey,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:48609/06,48609/06,Nencheva and Others v. Bulgaria,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:28443/19,28443/19,Neves Caratão Pinto v. Portugal,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:14743/17,14743/17,Nikoghosyan and Others v. Poland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:32842/96,32842/96,Nuutinen v. Finland,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:35810/09,35810/09,O'Keeffe v. Ireland [GC],8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
apps:24650/19,24650/19,O.R. v. Greece,8ad6b528df3f,Rights of the child,3,20241205111155,20250601155424,1
